n1,n2,t1,t2,phi1,phi2,R_mean
1.5600977640182712,1.6285812640009385,1.9026143272093835e-07,3.992771985329792e-08,2.15873771466799,0.4729129924898858,0.054465062634827616
2.40590643089467,1.2017704991700584,2.0844213181682718e-07,1.1640411330584912e-07,3.647216475690902,1.017389304385588,0.3361051583376289
1.3327594126973654,2.0764097774135437,2.0021272088703216e-07,1.132338352010478e-07,1.9406210058468545,1.7099624912399238,0.09996049293292684
2.0987652752398662,2.473171536246082,7.573315650547095e-08,1.8588539681531075e-07,1.1559717749671898,3.343465253872252,0.11509399414489978
1.5838082421513295,1.754238879987208,8.353551501447955e-08,1.1474223220248326e-07,0.962212634125737,1.4638929811353918,0.03628899292046531
1.2066157421567671,1.594470501529353,1.1460587214816221e-07,1.5012563490415825e-07,1.0057109052914788,1.7408792463857872,0.003677011105148579
2.0285698085286814,1.9589213040116407,8.567604762253641e-08,2.1000682002779165e-07,1.263998861971948,2.991904245383124,0.1238241432039439
1.7095607708634293,1.4819621236107752,1.353574585369176e-07,1.722964472773736e-07,1.6829221902435454,1.856994973801953,0.05875418863714738
1.215903644668946,1.5592472096142116,1.867457919940057e-07,1.2633400774326365e-07,1.6513810117243664,1.432625084022284,0.03411019619409101
1.7310347959538883,2.4101716634570054,4.701166845333935e-08,1.4695833814779133e-07,0.5918460647896591,2.5759623440911947,0.1404098888016916
1.64484533111691,1.2920704177808033,7.061145663605583e-08,1.4930731047328404e-07,0.8446903619722224,1.4030222474250489,0.13244289065976342
1.2367600140109247,1.9699234600061561,2.1180158003128783e-07,1.8106825185035117e-07,1.90507436426932,2.5941134340531624,0.09789870571778951
1.6492762031339994,1.3796699402700907,1.1836224244346594e-07,1.0466058287389703e-07,1.4197238531751666,1.0501604372528175,0.07998286082179
2.463252848031008,2.4868284708609485,1.0801108470152032e-07,5.8268956870688e-08,1.9349717237086426,1.0538538248246951,0.253336250168367
2.383792414535777,2.2316049583670914,1.2714209926458255e-07,9.941738217287686e-08,2.204220885782303,1.613529621853586,0.20475564063435764
1.7826155758796456,2.3724455278966436,6.508225507507232e-08,1.8328886901345948e-07,0.8437573935286984,3.162493509848841,0.09709825837168855
1.223647822675302,2.396743591084711,1.250564831327791e-07,7.30820870048227e-08,1.1129097694316783,1.273883808377484,0.17115840338899027
1.203713453662337,1.9274104093682065,7.645269540636924e-08,1.4994022384206025e-07,0.6692882765774212,2.101791623390443,0.03300528695736102
1.5655200658876613,1.3144312379472949,1.2595980967027628e-07,1.3725228989474743e-07,1.4341280693396958,1.3120632532178462,0.06301921428982536
1.7883670332014159,1.7954462206287158,1.4203352430100293e-07,1.3000716678792916e-07,1.8473314361405515,1.697606372829342,0.09529341875108543
1.3723378005214555,1.4562113404305421,5.6940297871519516e-08,1.6172616062175172e-07,0.5683005319420917,1.712781593757718,0.02504352815290809
1.8871779358170557,1.7588116605902067,1.816844091018414e-07,9.190098535455298e-08,2.4936058773742147,1.1755383611732186,0.10385707379535011
1.9385386620182494,1.296729881937258,1.7143677592677129e-07,1.6208656451496207e-07,2.416995041642223,1.528599939397109,0.11965807611604391
2.2430935180859466,2.34981874542152,1.7402537078612955e-07,1.9045307912418584e-07,2.838946772311786,3.254765203267344,0.19095495754839975
1.6493509786502418,1.6463385706194216,2.094171557809651e-07,2.0376916190197892e-07,2.51201738787989,2.439803859941974,0.059283585826504524
1.9130465434367894,1.6765264208544397,1.9454029074917207e-07,9.144811516119959e-08,2.706651860195575,1.115019499673386,0.10758535115077036
1.3997256077627775,2.0313404775071238,3.809814384926371e-08,1.0202936217163271e-07,0.3878323458475954,1.507319078352521,0.07143587637306682
2.2499629604030087,1.5837810544006852,2.0694994102397133e-07,2.116066866571611e-07,3.386397832447437,2.43737208226992,0.1927046802331758
2.260561190994655,2.4839363146896813,1.3084518118717316e-07,1.381479149064046e-07,2.151153008148273,2.4956408918885695,0.16657331704516723
2.287016859851622,1.8406468325245176,1.0727680129828322e-07,1.468031823231624e-07,1.784318932655462,1.9651840912556229,0.15368478914399447
2.0549573641035463,2.1761645682050164,1.5695813247941623e-07,1.7168714110003242e-07,2.3457619650510284,2.717232532933133,0.14471263798753542
2.076927572155378,1.8245788100502325,5.563757102392936e-08,1.792342134976991e-07,0.8404014931443783,2.378377803519426,0.17644057565941532
1.2400128968039879,2.4902501192897413,1.8740711308853918e-07,1.5747301551644795e-07,1.6900889976915783,2.851979604907271,0.20280734253237725
2.4565888034107894,1.996211365893072,4.0722247341426125e-08,1.3628261306275882e-07,0.7275477590448888,1.9785374630508128,0.2655384093949337
1.5603654413540258,1.6803207863797678,1.1732117961150549e-07,1.7717414181386889e-07,1.3313739214885942,2.165159223991568,0.04986486257547624
1.853807978682243,1.8170843780726025,8.737470617095075e-08,1.3257572595201357e-07,1.178006744979819,1.752009313011188,0.11029088522242983
1.5229081107659104,1.5392919600306962,1.738791672774589e-07,9.50839802567271e-08,1.9258326846550156,1.0644509551774362,0.045279132707643714
1.2668195748208453,1.646780471663475,1.513287194946576e-07,1.8465726146869126e-07,1.3942267933702188,2.211563433727251,0.024845349847577896
2.4505176858100697,2.1700865479174687,1.1148180578919899e-07,8.683266304894195e-08,1.986822812599822,1.3704319563807938,0.20062809765072928
1.3685189872221561,2.0159923647799487,1.268778296807112e-07,1.5876328812438683e-07,1.2627979561861242,2.327749648480894,0.04732312853814311
1.5082731033915904,1.6207374185429293,8.549811640474142e-08,1.81553850013138e-07,0.9378509771921075,2.140008132340534,0.033072936380825396
1.4225987593223508,1.991013752131844,3.9757452994230275e-08,1.3441023942132673e-07,0.4113374785702449,1.9462737099286926,0.05676927407242652
1.2830881684789726,1.4286395680243835,5.147480739017682e-08,9.587781723785104e-08,0.4803397551786898,0.9961806792858494,0.016925198949393705
1.6468508430200477,2.274345064946733,7.288061576230045e-08,4.641348093705562e-08,0.872898207330652,0.767711064117758,0.07477599039536824
1.9845653280583688,2.093685909480009,8.601648704407622e-08,1.4453468210866165e-07,1.241493366029495,2.2008016535423796,0.1381343998886217
2.2088735384086373,1.651818820798946,1.2981722958729123e-07,5.786032199774081e-08,2.0854534055628102,0.6950892280244039,0.11371440106734441
1.2307408413912344,2.4757783672540787,8.694886160191029e-08,8.299138963714611e-08,0.7782655642614186,1.4943148155054593,0.11112916373132681
2.465218673125014,2.146703580892052,1.4120659870869182e-07,1.628714450677378e-07,2.531673773855546,2.5428124680143696,0.19733760749708248
2.1229045367040236,2.192336644380877,4.276595396978479e-08,1.0843796975874872e-07,0.6602766378104115,1.728963889049965,0.13074484368091338
1.5836694131829214,1.291740530072107,1.0839380940082148e-07,1.470729622284979e-07,1.2484360765560756,1.3816734995513804,0.0874183185426236
1.4320469839667445,1.5965347670542098,1.5144245616425928e-07,1.4007168493587056e-07,1.5772560915966793,1.626395017308951,0.040334824119361005
2.329421102125191,2.228600260545498,2.134660999343456e-07,1.4346672892154166e-07,3.6163813656394868,2.325309014212059,0.203628392938229
2.108007576335114,2.3186581364587235,1.8959856451680094e-07,1.6655711198498452e-07,2.906728803372206,2.8086472937385536,0.18298899433541296
1.8503330721861677,1.5551689546999474,1.9667099324772715e-07,1.7756453402508794e-07,2.6465952228797964,2.008311641975122,0.09792702524369307
2.289279037546023,1.3830261135913653,8.981444685596217e-08,1.1072815720093371e-07,1.4953478578628763,1.1137449666817534,0.20176372890763142
2.289857563990729,2.360752674529052,8.41296157085044e-08,1.6042154178049531e-07,1.4010533591691055,2.7542951549845696,0.1806006739356248
1.3011584679983323,1.7324452535593895,1.2246713047285816e-07,1.75470234830832e-07,1.1589028644815709,2.2108550943536462,0.013531101903548916
2.3595639078882567,1.638468206571793,1.3027038908896125e-07,1.5301516224982962e-07,2.2355004244427135,1.823348934325602,0.15396724724314972
1.627293397630859,2.4811996771262574,1.9639713211830468e-07,8.631653748465716e-08,2.3243327738891106,1.5575895631824568,0.15482529156938277
1.860330100298763,1.5000927972214178,1.277557445916336e-07,1.5983314551642413e-07,1.7284935065447045,1.7437421843376768,0.07459718172453703
1.3111774206308842,2.3311523662494533,1.4281171500485087e-07,2.1802455072963032e-07,1.361829062661333,3.6963523442461943,0.13135177693372999
1.2332689594243542,2.2809478564277015,1.8047297916836403e-07,5.524197728760614e-08,1.6187034416231378,0.9163932340290399,0.2353067450633479
1.6358973256084286,2.3502350639574248,1.285063160637283e-07,1.0624348261877542e-07,1.5288955547086878,1.8159793321279796,0.12270538311607583
2.377145361926094,1.3213478818201798,1.198933287514287e-07,1.5395107861531694e-07,2.0727554208533756,1.4794395027802256,0.13315465065118082
1.9911038707195163,1.5435593907315588,1.3702945186152393e-07,1.6462673521433653e-07,1.984289978211301,1.8480810407677595,0.08687087797539235
1.9603510295247077,2.0898008937705193,7.865496048387019e-08,1.882413005516387e-07,1.1213915109947645,2.860995186453378,0.12008061888640258
1.7845963980804607,2.483390997335939,3.442421092671813e-08,1.0225992053705223e-07,0.4467878023751506,1.8469190258182109,0.09844885586140664
1.434617567996644,1.9222923850922693,7.620896793098641e-08,1.7012080984782155e-07,0.7951325398740796,2.378341362299617,0.03087852133456526
2.346425621038774,1.474149659656744,6.052874747734169e-08,1.9631786528841094e-07,1.0329178464743316,2.1047411949050874,0.31388264350163975
1.6696534896150572,1.764958725446739,7.198420546427178e-08,1.1080982492971797e-07,0.8740994898224629,1.422361944544955,0.04914428597785838
1.500690095001396,2.065705672824435,1.2478651837121657e-07,1.7973148473295272e-07,1.361933760795596,2.700162527985591,0.07456561735917598
1.6065465508874828,1.857273520096749,7.930943136565553e-08,2.0755004674686e-07,0.9266494066424832,2.8034705884929854,0.050833107551386716
1.878516368128434,1.425501245213326,8.182547524990551e-08,4.575137318357143e-08,1.117894506086077,0.4743173777701865,0.16670511061085416
1.2361607942770534,1.8836983738918722,9.4053355279865e-08,2.1311695649945823e-07,0.8455641481249441,2.9196222865950134,0.04216662694654981
1.4227308152699294,2.2320864485580287,9.003457401665152e-08,7.247210335115399e-08,0.931599730132301,1.176465453008056,0.07632039957112573
2.4605278647016995,2.2433495783694957,1.4981796937461302e-07,1.624529970725129e-07,2.6809548238491723,2.6504644544544194,0.22415295144397163
2.488795917305767,1.9711696314723528,4.9361085653322413e-08,4.232456407326246e-08,0.8934521341655934,0.6067556026656054,0.2566225700123677
2.0665888107160355,2.054881487102693,1.7215302066583684e-07,5.066795874419661e-08,2.5874145908289803,0.7572120030016917,0.15627999798534195
2.428372957181723,1.916505938083838,1.5341554899403094e-07,3.6621952841844745e-08,2.709455784642127,0.5104450188045218,0.21625895181313204
2.4492664788702463,1.9313694033671331,1.3703899146897944e-07,2.0927551008377216e-07,2.441054604386596,2.9395513967261637,0.19613037098196334
2.4081552316387675,1.4863881693624141,2.0690877616212658e-07,1.6995804498221167e-07,3.6237705584494533,1.837262744360178,0.2329573998599845
1.2245709455308427,1.5117960933598398,1.084662276395748e-07,1.407362665460934e-07,0.965997025009147,1.5473784578795133,0.0027219803470412128
2.1117286496352956,1.473273512143969,1.889730977120009e-07,1.9068591153893942e-07,2.902253850536454,2.043145473522527,0.1703619627093986
2.0254984650387504,2.397422083670408,1.8446666111046572e-07,7.210849526577277e-08,2.7173595558550665,1.2572690834211395,0.17798021546077983
2.238279926203469,2.4391627023790363,5.614522493350188e-08,2.1595259811029552e-07,0.91395439942426,3.8308619839453266,0.13345479609677277
1.2324906358011174,1.8788174182059039,1.7703969640591202e-07,1.8018323948378833e-07,1.5869074035298856,2.462046609533871,0.06977089798784171
2.155074339890148,1.8881567845791105,1.5368322119337515e-07,1.6298711527409163e-07,2.4087183015673057,2.2381471091182084,0.12712291429089323
1.8429009914780643,1.9743904676750288,1.908099301569389e-07,8.944701401770716e-08,2.5574095234187846,1.2843878679167686,0.1153800988462351
1.880168225059222,1.2110236373331602,1.606129159575907e-07,6.712323827681992e-08,2.1962130990368673,0.5911842048550899,0.10329792587201818
1.8253016298278997,1.473266781164597,3.4471405769913534e-08,1.2181190482262315e-07,0.4576051864311421,1.3051740576403945,0.0942877258006108
1.752283688593919,1.7526943675816948,6.967317038648536e-08,2.0996887205215407e-07,0.8879066181880958,2.6764455230057598,0.08665254418801704
1.2045592973539028,2.35900908499654,1.700113653965016e-07,6.269368637132158e-08,1.4893728788668188,1.0755998234317916,0.24850014678802096
1.8138495821946208,2.4855051059607542,1.523026650270184e-07,5.420157752554682e-08,2.009120911464615,0.979769437751813,0.26187406487114295
1.7949349105133614,1.808664025544656,1.824300332477906e-07,2.0407095723696951e-07,2.3814548029278004,2.684333083730681,0.0862068747870108
1.3069140062753548,1.608248473038682,8.670324410817184e-08,2.1924914373461349e-07,0.8240995208325884,2.564415277281677,0.009550236914314243
1.9269952516988196,2.34378094495598,1.1094624139451655e-07,1.6731739857769794e-07,1.554857311716832,2.8520387676073686,0.13463367532762777
1.57256133499539,2.3853218305360038,1.1647778578744141e-07,1.827078444900566e-07,1.3321342713833157,3.16957825507134,0.10160280429887075
1.532561948345334,2.101685644498443,1.069800968360068e-07,3.5973490365163935e-08,1.1923900046630043,0.5498543147852225,0.034611888204134064
1.7369107298867825,1.9150281342820465,5.8834706643503294e-08,6.494348998659686e-08,0.7432046055188511,0.9044989851839809,0.06043099478537965
1.804321637820104,1.6455486261634287,1.1374070222063892e-07,1.1755712797131733e-07,1.4925440735821958,1.4068797849375971,0.08823819521198786
1.3820988568135824,1.435552947851149,1.911514247611039e-07,6.091655096899198e-08,1.9213830228407942,0.6359922495742633,0.02928621479024043
2.065688632910739,1.7440864607981297,2.1396497033423178e-07,4.255982875876513e-08,3.214436414985499,0.5398401535421755,0.14440107085663573
2.2795055258399906,1.838884000433408,3.101695046419583e-08,8.00954415985152e-08,0.5142058907479248,1.0711725531866036,0.14640242762947633
1.7300059083140504,1.6084531794836026,9.886539816264734e-08,2.041676627360642e-07,1.2439107123578252,2.3883209183676963,0.0861933166602832
1.669214242110026,1.7444781932235527,1.7461499517984144e-07,1.8082837749219129e-07,2.1197806315648355,2.294190263644541,0.06445609067542306
1.3093165473227029,2.1152910449371056,1.216886711985874e-07,5.543223971515452e-08,1.1587562968874332,0.8527659656019878,0.09848966136032965
1.5441237331309496,1.2585461464984742,9.844506587424867e-08,7.852722366346459e-08,1.1055371827350335,0.7187646162681974,0.1202318658019082
1.696734416594023,1.9544427117899839,1.691445148869578e-07,1.4501687744631064e-07,2.08722414390401,2.0612885760835136,0.09016411239890947
2.0818904929379296,2.325330856804431,1.9602664425768708e-07,1.9353667618824305e-07,2.968043687582577,3.2729949459191925,0.16369004781791044
1.3991195901233846,1.526389873671739,1.254418079362387e-07,9.816046586304512e-08,1.2764224793024481,1.0896810260963816,0.023286744195011453
1.3711696587639521,1.5740753049873468,2.1533146471647145e-07,9.591608354434187e-08,2.147316152701281,1.0980300978781945,0.041793138622196226
1.7445882887847497,1.208321848414486,1.6668882716013777e-07,1.0857451245362215e-07,2.1149336417079394,0.9541305860266351,0.09292075775511544
1.3340820817637093,2.4591237597960736,1.777123103911665e-07,1.679685169922181e-07,1.7242386109213517,3.004039062060175,0.1908520995470973
2.4452340352941704,1.729724109872279,1.665213726555652e-07,6.917950050323571e-08,2.9613362037912148,0.8702650903954056,0.21185538467015708
2.106256711687756,1.2183028198438837,5.399802228371668e-08,1.1079919453454121e-07,0.8271541589304965,0.9817234264571822,0.3624723278500843
1.2157205032478107,1.800555612085545,1.2933043232235074e-07,1.481052535415456e-07,1.1434884237686191,1.9394308759533272,0.013359763269489112
1.3305026800917013,1.435315487065376,1.4652384043626707e-07,1.5505566536790147e-07,1.4178208174384155,1.6185730753438214,0.020023077870558723
1.233670296673359,1.9024775707495496,1.791465290797782e-07,4.312916677922487e-08,1.6073291031116546,0.5967437995824866,0.08701068237673061
1.7371247248204758,1.6244646549391324,2.0359646881688318e-07,6.53024547092265e-08,2.572163344494173,0.7715020331338324,0.07724257066398098
1.613868537087824,2.367978168488694,9.282412815139483e-08,1.3095601371126293e-07,1.0894977447719583,2.2552798654587396,0.06535841453021338
1.2429459384001431,2.480373167027547,1.86739874495526e-07,1.505361795018685e-07,1.6880550439386655,2.7155338203874684,0.19457635518197883
1.2789818550169743,1.2973309497846148,1.3354498985023106e-07,8.416224287865252e-08,1.242193591613611,0.7940820544710232,0.027154143297239516
2.0096262817541253,1.977650226402104,1.893437656730666e-07,8.346164153540204e-08,2.7673469656937395,1.2004213402063932,0.1312129810975339
1.9512225818382904,2.2105723144903893,1.2324686740124198e-07,1.8782229633839947e-07,1.7489605150118748,3.0195983151249126,0.1313229556200678
1.3706590620459047,2.1540670946912863,2.091665973889859e-07,9.305783098877756e-08,2.0850624886437874,1.457838630081955,0.136150426158863
1.6762373751355544,1.308614580348111,1.5188362811919523e-07,1.3496563787062533e-07,1.8515855572697053,1.2844945568253343,0.05242146509934443
1.252449486352078,2.1778756350627053,1.8756405419155474e-07,2.0235272478674328e-07,1.708469115129644,3.2050841381934347,0.1460323518105113
1.9094543120218348,1.7883540453722846,1.964660593610947e-07,1.0575239562294642e-07,2.7283124670034913,1.3754379965098655,0.10433858760431022
2.05207606280493,1.9999709333212041,1.0071060896551725e-07,4.650908813754914e-08,1.5030242176628765,0.6764859957117985,0.09986787839281197
1.2278402002718913,1.7567090626960034,1.214282992164378e-07,1.8630887095607948e-07,1.0843239798442628,2.380294415048764,0.018028142242097825
1.7387351448849127,1.56550783715351,1.1779832893427912e-07,7.521819128056402e-08,1.489600687467232,0.8563975850635256,0.07090928798605867
1.3187687944494435,1.3469559437919394,9.063934738041624e-08,3.2408519336113226e-08,0.8693261299967698,0.3174752563583542,0.010789022394365518
1.4862642726856095,2.22378008321206,7.457726656175906e-08,5.103860709750802e-08,0.8061201952384992,0.8254446395514474,0.0904893498326753
2.433804727992901,2.009211151257105,4.140493039277651e-08,4.1826353634031534e-08,0.7328837480156831,0.6111852810030494,0.2570810968507017
1.9957587634089204,1.902167442684385,4.299120675466712e-08,7.261994024493372e-08,0.6240005645829212,1.0046202619898068,0.1027624912423142
2.407755788831265,1.9436140536253226,1.1366182564808775e-07,7.752952826486955e-08,1.9903266812604596,1.0959089505930335,0.1532142947406994
1.3738074549924322,1.7234211893438853,2.052496462729471e-07,3.925516517873292e-08,2.0507163213406137,0.4920231524379822,0.058581149789872736
2.4882724607257267,1.4701565362626101,1.0766579847581177e-07,3.855974855148634e-08,1.9483770277047878,0.4122826645062571,0.13844824864929464
1.9602168640404407,1.828621845021289,1.5667433659960818e-07,1.331088441853798e-07,2.2335685582901847,1.7702235654030578,0.11197169530138887
1.7176311200411898,2.159083707155172,3.475401427952197e-08,1.3279551396617308e-07,0.4341423743480933,2.085211858819356,0.09911414581713347
1.348039064977712,1.7668108330115833,1.8031381020302314e-07,5.7067541789476034e-08,1.7677822553356506,0.7332912803417272,0.07628021865132896
2.416553453404231,2.355056100108826,1.0883196346467272e-07,3.1135219737927944e-08,1.9127145974641306,0.5332741030693522,0.18536395668859199
2.2266682746768316,2.345164544435968,6.320023754753219e-08,2.0407651967514586e-07,1.0234615556300322,3.4806764966839365,0.13503232015489344
2.388326460483105,1.8126781063444475,1.8162661405158996e-07,1.145401158716778e-07,3.1547901692171987,1.5099953479181565,0.18990686581385013
1.9332601456942031,1.6157907127526923,6.029917561095665e-08,1.7184195092466607e-07,0.8478108583772973,2.0193500244754863,0.15604639194697592
1.2018106978748764,1.9534184965434158,1.942903450119081e-07,7.20426844875256e-08,1.6981833827571766,1.0234873630441739,0.14497787650080812
1.632769293837403,1.9637316087238017,7.690534684091663e-08,1.9102250289284877e-07,0.9132268280273744,2.7281231047870613,0.058953751213762076
1.6765841172463216,1.956097835765852,7.296301804384965e-08,3.7863404028287283e-08,0.8896628159903645,0.5386510739960786,0.06324983399830063
1.4258103458177587,1.2600586188914442,1.1903474092651165e-07,1.414611042744294e-07,1.2343342918164135,1.2963584267556079,0.056633592339817275
1.2580777699910886,1.3176268879993127,1.2224975509396667e-07,1.818441871181855e-07,1.1185432674223585,1.7425657481694505,0.012867671657485705
2.016411932590435,1.3361232861350303,1.9863303202988402e-07,2.043155446100519e-07,2.9129164799394633,1.985387322711643,0.16554435217690042
1.6224438762042992,2.000823129445771,1.2354215853509525e-07,2.0898451603966621e-07,1.4577470441332798,3.0410258428232355,0.0721121071867949
1.8613730928333565,2.4479555578256837,6.787508460073916e-08,9.56519839621792e-08,0.9188425901789351,1.7029222236892343,0.07611409176238573
2.2157488121249784,2.218693956271378,1.69114822051774e-07,1.9332617828640778e-07,2.7252070259923293,3.1195027152952424,0.18676114256801699
2.113310024826956,2.026910687813904,1.171957524847273e-07,1.1874667123257211e-07,1.8012433352226387,1.7504647059172675,0.15693653195375784
1.728009941165514,2.0062753396149664,1.0726614655426877e-07,5.8023919676453424e-08,1.348050673427588,0.8466324302157681,0.07272250951956143
1.3384885010712408,2.401813957816911,3.4700392432197786e-08,5.003877974307397e-08,0.33778964547749996,0.874064288138481,0.2892844433895358
1.7788963370392628,1.5418041469756938,1.0711129107640773e-07,5.2315002502837836e-08,1.385744606191767,0.5866144567848667,0.086289860400691
1.3701790179015862,2.24085528134265,1.7423066137905773e-07,4.9808044487676724e-08,1.736197792703281,0.8117281421349821,0.205529764929654
2.068127539368726,1.9921047203621283,1.6553891730924366e-07,1.2014529186687008e-07,2.4898588634511207,1.7406691131438363,0.12869061133027293
1.5509828757934732,2.062782920163486,1.0055791103933617e-07,7.160105119231049e-08,1.1342807130732644,1.0741630942927234,0.05750289870040806
1.731217717835068,2.19225078628124,1.2040070734187837e-07,8.69742100523502e-08,1.5159260930191605,1.386685675443305,0.14252660048010163
2.2814291992709768,2.346136881735215,1.123175805168082e-07,1.0119072393810998e-07,1.8635971475092012,1.726598469241355,0.21314634912391586
1.9965086311246545,1.2753667798752868,1.6135140050784347e-07,1.7863464502167692e-07,2.3428324636942577,1.65690685087608,0.11734258620420943
1.716674505434323,1.4270006050096153,3.5475491276764064e-08,1.51076663902549e-07,0.4429081559460261,1.567901751212885,0.07771231493423993
1.5496914286253827,1.8030564632576696,1.0340754911493086e-07,6.32281112300179e-08,1.1654530364986664,0.8291189426389718,0.02958443296763493
1.8608792689989153,1.7974715795629592,1.4858804834526812e-07,7.785814896065948e-08,2.0109412275397673,1.0178022545030165,0.09926473012130725
1.4790308038094275,2.258648577683414,1.634165265431679e-07,1.7671922582139705e-07,1.757804193519173,2.9028845676422725,0.13951698547969607
1.3602767552815365,1.4912515363251229,1.3935098807869158e-07,1.9286825590585253e-07,1.3785884357015175,2.091746057657815,0.02233945619075536
2.359749036119011,2.281482950931405,3.8245609756041195e-08,1.85967045084588e-07,0.6563639327825604,3.085677402149669,0.216608392522139
2.368818530777406,1.2737738171984476,1.0909336981762775e-07,1.3195596142637332e-07,1.8794356073378122,1.2224148995502737,0.15066836156754954
1.5025754847485495,1.8716913528482437,1.983315997126023e-07,1.9471907620569528e-07,2.1673323605754087,2.6505746266821677,0.07161770593620648
2.421788465634725,1.8293427379129046,1.0800771960584483e-07,1.5649968561614715e-07,1.9023407239341419,2.0821204608549193,0.1563088541981291
1.7417887508813443,1.254527974801115,1.6678507591238646e-07,8.338694884373651e-08,2.1127590475569873,0.7608091640565596,0.07859194977249813
1.2638109059473477,1.2268073994849753,2.0695864102969045e-07,7.78944416423921e-08,1.9022297280972,0.6949925628046343,0.022472600024213852
1.7822689502799824,2.435749388768512,1.1882822596833779e-07,4.4935771469999156e-08,1.5402462368016139,0.7960165664864871,0.17541058281385447
1.917516861420657,1.3146582494902848,4.8066696890971906e-08,1.9178064402246736e-07,0.6703178309907963,1.833643678230519,0.17627308123538135
1.5762480063739663,2.0822712601461673,1.2669562371244573e-07,7.224207132883869e-08,1.452390722131264,1.0940188283743288,0.11902573165732068
1.87316638824917,1.2896915966696785,9.597034642204477e-08,1.293388827538934e-07,1.3074067431738419,1.2131437833479353,0.17413295282219507
1.4969126395113475,2.0582445692357685,3.984426512229829e-08,1.221138805954191e-07,0.43377006598988693,1.8279289568278285,0.05580676165203337
2.1294945156761984,1.7589298766438046,1.9617141891059824e-07,1.5011662843572647e-07,3.038152441472996,1.920324528993718,0.1526214239904317
2.446040790876359,1.5693583566074722,2.0836997286240197e-07,1.4529629207828237e-07,3.7067742052017105,1.6583414556882363,0.23419757710237268
2.1687325689774184,2.3728094521564813,1.3472746571844597e-07,1.9381435047043642e-07,2.1250024933773264,3.3446147109805127,0.2124090050367554
1.9042060214644718,1.9789586059024091,1.1456872885050326e-07,5.7671324849619546e-08,1.586636097081154,0.8300302881814404,0.10895262482063635
1.9195542033535267,2.4706826993460353,1.7956533918913403e-07,1.720247121031529e-07,2.506802920851665,3.0910434912963085,0.19092430084942022
2.0363014435485183,1.6522812755334177,6.222688695089191e-08,7.266480431211107e-08,0.9215469070955029,0.8731832404014623,0.1591052793511109
1.2082187164054452,2.075524547167861,1.8425673612572243e-07,8.109315672763135e-08,1.6190722706245613,1.2240788174220323,0.1592324129345368
1.3194055195375534,1.6364451881684932,8.548973358922581e-08,1.1566650854776905e-07,0.8203318280830508,1.3765956461472475,0.006817580458999525
1.5433326706173143,1.6416525169485379,2.0243540807635613e-07,9.361871704902517e-08,2.2721831198108258,1.1177411089238194,0.0569661161191309
2.221173460748866,2.0135838102917973,9.413220966996103e-08,1.853797712582666e-07,1.5206106612404742,2.7147469538999434,0.14693832387445127
1.9735988904751443,1.2112043458785704,4.3058358298755954e-08,1.730015162959406e-07,0.618035841193498,1.5239286427725496,0.23481083060231242
1.7804861264607528,1.7271601292666028,5.770716499720351e-08,5.989053285264135e-08,0.7472495030901993,0.7522948397353728,0.08514967396999343
2.2370781851246706,2.277722274149892,1.3640048272135854e-07,8.607428386308061e-08,2.219189413355824,1.4258422806286495,0.19958597655936397
2.4125110616681793,2.0111511082937947,1.8136200269583978e-07,3.062375485476093e-08,3.1820933648727827,0.44791998920923576,0.21963469613488348
1.7854154811379686,2.3322338122159425,9.426432381421705e-08,1.680447236057334e-07,1.224007149504768,2.8503242644201743,0.10435414150110796
2.054977272667239,1.3978838762605892,1.77231727178337e-07,5.138009015943179e-08,2.648779427978495,0.522351997052255,0.15452283483761392
2.146288325543523,2.4882588378128228,2.1201647204423495e-07,1.820459311808309e-07,3.3094434819742995,3.2943810701713994,0.1778452208370697
1.8948726514986127,2.077271948566962,1.6834059416537762e-07,3.159628961286535e-08,2.3198835492436434,0.4773388079389299,0.13721270161590537
1.3330760872388434,1.976176871702521,3.1241562627152725e-08,2.026920736469645e-07,0.3028900368453239,2.913130094680402,0.11568104441553342
1.8365615271926012,1.5350971982866581,1.0482602222354387e-07,1.9164751802160055e-07,1.4001413779228893,2.1396186761712785,0.10357162583896051
2.40535073589335,1.351105474620516,1.7781252045155958e-07,1.3986315246114076e-07,3.1105561957760743,1.3743263344576813,0.2699782281847091
1.9611535849638326,2.213287758464574,7.234049048933191e-08,1.3089854391524207e-07,1.031787725535966,2.1070265079886745,0.12163158228623284
1.615158400086052,1.3228660484694692,4.996509465575473e-08,5.592957941877864e-08,0.5869203079588142,0.5380897579511204,0.06363774129751856
1.9993698035762892,1.337579257890503,1.3831973009213298e-07,1.4177644101567934e-07,2.011289393345696,1.379179830982611,0.08541471387294527
2.3750654631584585,2.0142895752231684,2.1726168976748526e-07,3.588859018875861e-08,3.7528053515214665,0.5257455497212578,0.17862354678748255
2.1153899776386544,1.2344241014689563,1.6858173979619369e-07,1.0331153974876674e-07,2.593571802020041,0.9274927609145145,0.21496089536316212
1.9947000950103664,1.602399493714839,6.022995743900331e-08,1.6746737843696367e-07,0.8737505587349108,1.9516337630628504,0.1791969517578584
2.3760064943511128,1.4386571768100453,2.0493357022868413e-07,5.663460074886331e-08,3.5412617729011884,0.5925656350772638,0.23854189750878393
2.1563604473143907,2.4472787056327077,5.8000467533685155e-08,1.1266710888351712e-07,0.9095993753845898,2.0052932101515135,0.16168614079725477
